date,username,tweet,keyword,Normalisasi
2022-06-28 08:43:20+00:00,YOONSUeit,  anjing baang bahasa lu ngendus banget seakan akan gua tainya bang ian  loudly crying face ,anjing,anjing baang bahasa kamu ngendus banget seakan akan aku tainya bang ian loudly crying face
2022-06-28 08:43:11+00:00,dlyrids,anjing kenapa gua muter muter cuy,anjing,anjing kenapa aku muter muter cuy
2022-06-28 08:43:03+00:00,cokqlat, bnyak tnya anjing,anjing,banyak tanya anjing
2022-06-28 08:42:52+00:00,HAEIYUU,apa motivasi bocil buka paksa pintu mobil gua ampe alarm mobil gua bunyi  abis tu dia lari pas gua tanya jawabnya    ,anjing,apa motivasi bocil buka paksa pintu mobil aku ampe alarm mobil aku bunyi abis itu dia lari ketika aku tanya jawabnya
2022-06-28 08:42:50+00:00,jnjmists, anjing rame bgt,anjing,anjing rame banget
2022-06-28 08:42:48+00:00,sayanganjing,anjing pelacak sering digunakan dalam pencarian tersangka  penangkapan  pengejaran  pencarian barang bukti dan pencarian mayat ,anjing,anjing pelacak sering digunakan dalam pencarian tersangka penangkapan pengejaran pencarian barang bukti dan pencarian mayat
2022-06-28 08:42:45+00:00,lookatmebestie,yaallah loudly crying face  loudly crying face   ini kulitnya gaada yg luka kan  kasian meng nya bakal kedinginan  berani banget anjing petshopnya  kesel  ,anjing,yaallah loudly crying face loudly crying face ini kulitnya gaada yang luka kan kasian meng nya bakal kedinginan berani banget anjing petshopnya kesel
2022-06-28 08:42:41+00:00,abellagituru, yang bener pala kucing apa anjing ,anjing,yang bener pala kucing apa anjing
2022-06-28 08:42:36+00:00,vanillatteaaa_,yg punya anjing kecil bisaa dm aku yaa  dom tangerang  thank youu   haloo  aku sedang mencari anjing kecil yang sed  ,anjing,yang punya anjing kecil bisaa dm aku yaa domisili tangerang thank youu haloo aku sedang mencari anjing kecil yang sed
2022-06-28 08:42:33+00:00,jungkookcape,bajingan   kemana lo semua pas jimin di hate gara  main di club    lalu apa beda nya sama manusia anjing satu ini   ,anjing,bajingan kemana kamu semua ketika jimin di hate gara main di club lalu apa beda nya sama manusia anjing satu ini
2022-06-28 08:42:32+00:00,Jeongf31,anjing malah ga merasa  loudly crying face  loudly crying face  face with tears of joy ,anjing,anjing malah tidak merasa loudly crying face loudly crying face face with tears of joy
2022-06-28 08:42:30+00:00,jjbutterfly_, anjing kaget gue  loudly crying face  loudly crying face  hawt banget btw huh hah hot face  hot face ,anjing,anjing kaget aku loudly crying face loudly crying face hawt banget by the way huh hah hot face hot face
2022-06-28 08:42:27+00:00,sapikraft,  lu anjing,anjing,kamu anjing
2022-06-28 08:42:19+00:00,rungsinx,awewe teu gablek uteuk tah kieu anjing ,anjing,awewe teu gablek uteuk tah ini anjing
2022-06-28 08:42:13+00:00,lopehunter_,  yangg benerr kucing apa anjing ,anjing,yangg benerr kucing apa anjing
2022-06-28 08:42:08+00:00,wkwkonslet, iya anjing gw tkt mana gw typo,anjing,iya anjing aku takut mana aku typo
2022-06-28 08:41:58+00:00,elnath_eos,pengen ngomong kasar   anjing anjing anjing,anjing,pengen ngomong kasar anjing anjing anjing
2022-06-28 08:41:55+00:00,dipelukyunjin,ngomtol apa apaan anjing lucunyah ,anjing,ngomtol apa apaan anjing lucunyah
2022-06-28 08:41:49+00:00,kitamakiro, kan sp tau gw yg dapet anjing frowning face  frowning face  frowning face  frowning face  frowning face  frowning face  frowning face  frowning face  frowning face  frowning face  frowning face  frowning face ,anjing,kan siapa tau aku yang dapet anjing frowning face frowning face frowning face frowning face frowning face frowning face frowning face frowning face frowning face frowning face frowning face frowning face
2022-06-28 08:41:40+00:00,dararins,alias anjing dah gapunya uang lagi gue,anjing,alias anjing dah gapunya uang lagi aku
2022-06-28 08:41:40+00:00,jublasmaratus,  motor anjing maksudnya,anjing,motor anjing maksudnya
2022-06-28 08:41:35+00:00,titieknurrima,jika ada yg bersedia bisa langsung menghubungi saya  kondisi anjing saat ini setelah operasi tumor payudara sangat  ,anjing,jika ada yang bersedia bisa langsung menghubungi saya kondisi anjing saat ini setelah operasi tumor payudara sangat
2022-06-28 08:41:34+00:00,titieknurrima,dibutuhkan segera donor darah u  anjing kakak saya  persyaratan  1  sehat 2  vaksin lengkap 3  berat min 25kg 4  ti  ,anjing,dibutuhkan segera donor darah kamu anjing kakak saya persyaratan 1 sehat 2 vaksin lengkap 3 berat min 25kg 4 ti
2022-06-28 08:41:34+00:00,najmahadid,anjing jd sesek babi,anjing,anjing jadi sesek babi
2022-06-28 08:41:24+00:00,adekchangbin,mau gua tonjok tu muka anjing,anjing,mau aku tonjok itu muka anjing
2022-06-28 08:41:24+00:00,gaakgunnaaa,gua bingung banget anjing mau kemana  ahh ngentot ajalah,anjing,aku bingung banget anjing mau kemana ahh ngentot ajalah
2022-06-28 08:41:22+00:00,universetwelve, anjing berkhayal nya lebih parah dari k poper  udah nggak tertolong ini fans mu  face with diagonal mouth  ,anjing,anjing berkhayal nya lebih parah dari k poper udah tidak tertolong ini fans mu face with diagonal mouth
2022-06-28 08:41:18+00:00,cutejjareu_,anjing,anjing,anjing
2022-06-28 08:40:42+00:00,joulliesanchez, anjing,anjing,anjing
2022-06-28 08:40:39+00:00,anakkoyo,si anjing  face with symbols on mouth ,anjing,si anjing face with symbols on mouth
2022-06-28 08:40:38+00:00,garfieldmalang,faakk anjing bkn salah siapa siapa tp pengen nyalahin orang,anjing,faakk anjing bukan salah siapa siapa tapi pengen nyalahin orang
2022-06-28 08:40:34+00:00,yanto_sutandi, pasukan nasi bungkus anjing ,anjing,pasukan nasi bungkus anjing
2022-06-28 08:40:30+00:00,finemeaa,anjing galbugalau brutal,anjing,anjing galbugalau brutal
2022-06-28 08:40:27+00:00,kookminez,si paling anjing  musnah kalian setan  benci bgt,anjing,si paling anjing musnah kalian setan benci banget
2022-06-28 08:40:23+00:00,kamisatowu, anjing,anjing,anjing
2022-06-28 08:48:46+00:00,coolestxEl,handsome nya aku  nanti kurus lagi handsome ada sharp jawline balik peh time tu semua aku reject hah padan muka ber  ,kurus,handsome nya aku nanti kurus lagi handsome ada sharp jawline balik peh time itu semua aku reject hah padan muka ber
2022-06-28 08:47:08+00:00,huskypow,apa sih orang ini  mintanya program kurus tapi minum alkohol terus   pensive face  pensive face  pensive face ,kurus,apa sih orang ini mintanya program kurus tapi minum alkohol terus pensive face pensive face pensive face
2022-06-28 08:46:19+00:00,Ibnusetyopamung, sebentar lagi kurus trs penyakitan,kurus,sebentar lagi kurus terus penyakitan
2022-06-28 08:43:58+00:00,idkitjustbored,mau kurus  tapi    kalian diluar ga  titip nasi padang ya  ,kurus,mau kurus tapi kalian diluar tidak titip nasi padang ya
2022-06-28 08:42:26+00:00,vania270589, gak kok ess ga kurus  banget jg aslinya  grinning face with sweat  klo menurutku emang ramping tapi bukan yg kurus macem thn 2020 itu    ,kurus,tidak kok ess tidak kurus banget juga aslinya grinning face with sweat kalau menurutku emang ramping tapi bukan yang kurus macem thn 2020 itu
2022-06-28 08:42:04+00:00,almasmachilla,tapi kalo karna ini aku jadi kurus seminggu turun 4kg kaya dulu lagi gpp deh loudly crying face ,kurus,tapi kalo karena ini aku jadi kurus seminggu turun 4kg kaya dulu lagi tidak apa-apa deh loudly crying face
2022-06-28 08:41:02+00:00,lamalvamia, hah ini kurus bgt  kaya wendy pas red flavor    ,kurus,hah ini kurus banget kaya wendy ketika red flavor
2022-06-28 08:41:02+00:00,estywukak, tapi kek makin kurus  pleading face ,kurus,tapi seperti makin kurus pleading face
2022-06-28 08:40:58+00:00,Bocah__Kurus, tidak perlu risau  karna ada  akulaku  kredivo  kreditpintar dan berbagai macam gestun lainnya,kurus,tidak perlu risau karena ada akulaku kredivo kreditpintar dan berbagai macam gestun lainnya
2022-06-28 08:40:49+00:00,sstrpngt,  turu isuk iso marake kurus ,kurus,tidur larut malam bisa membuat kurus
2022-06-28 08:40:20+00:00,tweetiefrutea,  aku juga gini nder  padahal yang aku tebengin orangnya kurus dan ga keliatan berat  eh pas  ,kurus,aku juga gini sender padahal yang aku tebengin orangnya kurus dan tidak keliatan berat eh ketika
2022-06-28 08:39:26+00:00,bubunyabaek,baekhyun dulu kurus banget ya frowning face  syukur sekarang udah gembul  makin gemes frowning face  pasti sekarang udah bahagia soalnya si d  ,kurus,baekhyun dulu kurus banget ya frowning face syukur sekarang udah gembul makin gemes frowning face pasti sekarang udah bahagia soalnya si d
2022-06-28 08:36:53+00:00,kartia_adi,anak susah makan  kurus  bunda jgn sedih  mrpro bantu atasi msalah gngguan susah mkan  blh diknsumsi dr usia 2 thun ,kurus,anak susah makan kurus bunda jangan sedih mrpro bantu atasi masalah gangguan susah mkan blh dikonsumsi dari usia 2 thun
2022-06-28 08:36:38+00:00,aylazor25,kalo kulihat2 bentuk tubuhku aneh jg  bagian dada  amp  pundak keliatan kurus  giliran perut kebawah kayak ibu hamil  a  ,kurus,kalo kulihat2 bentuk tubuhku aneh juga bagian dada sampai pundak keliatan kurus giliran perut kebawah kayak ibu hamil a
2022-06-28 08:36:02+00:00,estywukak,ngerasa jona makin kurus  apa perasaan aku doang atau efek foto ,kurus,ngerasa jona makin kurus apa perasaan aku doang atau efek foto
2022-06-28 08:35:15+00:00,xrtaurs, aku kurus wkwkwk,kurus,aku kurus wkwkwk
2022-06-28 08:34:55+00:00,sunghoenn,bin jadi kurus samping wonho wkwk ,kurus,bin jadi kurus samping wonho wkwk
2022-06-28 08:34:51+00:00,_rantxy,  xiao kelihatan pendek krn kurus sm bajunya ga terlalu ngembang gitu,kurus,xiao kelihatan pendek karena kurus sm bajunya tidak terlalu ngembang gitu
2022-06-28 08:33:57+00:00,wrandnnrz, kk aku udah kurus kering abis ngejer kuliah sampe sekarang masi bertahan ngejer kampus  kasi aku moti  ,kurus,kakak aku udah kurus kering abis ngejer kuliah sampe sekarang masi bertahan ngejer kampus kasi aku moti
2022-06-28 08:33:54+00:00,hwamingi_, zaman svt kurus keding lagi  face with tears of joy ,kurus,zaman svt kurus keding lagi face with tears of joy
2022-06-28 08:31:17+00:00,naajaaaeeeminnn, jangan dalam waktu dekat kak kasihani lah dompet ku udah kurus krempeng,kurus,jangan dalam waktu dekat kak kasihani lah dompet aku udah kurus krempeng
2022-06-28 08:30:22+00:00,Jeozgwoo, kurus gak abis nangis sebulan ,kurus,kurus tidak abis nangis sebulan
2022-06-28 08:29:49+00:00,amarserius,tapi kalo tidak diimbangi dengan sedikit bumbu seenaknya  ini rasanya hampir beneran gak enak  ada wajarnya dulu te  ,kurus,tapi kalo tidak diimbangi dengan sedikit bumbu seenaknya ini rasanya hampir beneran tidak enak ada wajarnya dulu te
2022-06-28 08:28:30+00:00,PelangsingDetox,diettime   untuk mengontrol kadaar gula darah  perbanyaklah konsumsi buncis  cara cepat kurus setelah melahirkan jualmobilbagus,kurus,diettime untuk mengontrol kadaar gula darah perbanyaklah konsumsi buncis cara cepat kurus setelah melahirkan jualmobilbagus
2022-06-28 08:28:08+00:00,celvin_22, leopard  leopard  punteun orang kurus mau lewat ,kurus,leopard leopard permisi orang kurus mau lewat
2022-06-28 08:28:04+00:00,tsukkidaisukii,  bangett  proporsinya sama persis  kurus tinggi tiang listriknya loudly crying face ,kurus,bangett proporsinya sama persis kurus tinggi tiang listriknya loudly crying face
2022-06-28 08:27:14+00:00,jenazahcinta717, lee makin moncet ni  nanti emma tolong baca baca kan  boleh  kot boleh kurus macam tahun 2016 dulu  t  ,kurus,lee makin moncet ni nanti emma tolong baca baca kan boleh ikut boleh kurus macam tahun 2016 dulu itu
2022-06-28 08:26:51+00:00,barbieequ,aku suka makan   tp pengen kurus,kurus,aku suka makan tapi pengen kurus
2022-06-28 08:26:50+00:00,Afat3K, kuru sama gering artinya sama sama kurus kalo di sini,kurus,kuru sama gering artinya sama sama kurus kalo di sini
2022-06-28 08:26:34+00:00,ZOO_FESS,zoo kucingku baru aja umur 12 bulan  udah transisi dari proplan kitten ke proplan adult salmon  tapi kok kucingku m  ,kurus,zoo kucingku baru aja umur 12 bulan udah transisi dari proplan kitten ke proplan adult salmon tapi kok kucingku m
2022-06-28 08:26:21+00:00,wbkkk_,  orang orang kaya begini enaknya di tumbuk bareng bawang merah emang  punya teme  ,kurus,orang orang kaya begini enaknya di tumbuk bareng bawang merah emang punya teme
2022-06-28 08:25:17+00:00,lavieenbluw, gering itu gaenak badan atau sakit  kalo kurus itu kuru,kurus,gering itu gaenak badan atau sakit kalo kurus itu kuru
2022-06-28 08:24:00+00:00,bikinikillgrrll,intinya mau sebanyak apapun makan kalo yg nyerang batin tetap aja kurus,kurus,intinya mau sebanyak apapun makan kalo yang nyerang batin tetap aja kurus
2022-06-28 08:23:13+00:00,bijistroberi,  tapi kalo di rumah tiap sodara dateng selalu komen  kurus bgt neng  kasian makan hati ya sama  ,kurus,tapi kalo di rumah tiap sodara dateng selalu komen kurus banget neng kasian makan hati ya sama
2022-06-28 08:21:45+00:00,HSlstri,mending fokus ngurusin anak sendiri aja deh percuma ngurusin w soalnya dah kurus,kurus,mending fokus ngurusin anak sendiri aja deh percuma ngurusin aku soalnya dah kurus
2022-06-28 08:20:29+00:00,sundayayeah, sama banget di rumah juga biasa ada kucing ras main  dan itu kadang berhari2  aslinya cantik tapi k  ,kurus,sama banget di rumah juga biasa ada kucing ras main dan itu kadang berhari2 aslinya cantik tapi k
2022-06-28 08:20:18+00:00,nasriqul,dan kalau nak kurus  bukan sekejap nak kurus   lama  ada 6 bulan  ada setahun sebelum kita dapat berat bdn ideal kita,kurus,dan kalau mau kurus bukan sekejap mau kurus lama ada 6 bulan ada setahun sebelum kita dapat berat badan ideal kita
2022-06-28 08:19:35+00:00,suka011,  bisa pada kurus lsm di dki kalau melepas saham perusahaan bir ,kurus,bisa pada kurus lsm di dki kalau melepas saham perusahaan bir
2022-06-28 08:19:29+00:00,nasriqul,contoh  nak kurus   bukan buat satu step je boleh kurus  kena tengok jugak diet  supplement  dan personalized plan  ,kurus,contoh mau kurus bukan buat satu step aja boleh kurus kena tengok jugak diet supplement dan personalized plan
2022-06-28 08:18:48+00:00,al_jariatma, yang gemuk ingin kurus  yang kurus ingin gemuk    ,kurus,yang gemuk ingin kurus yang kurus ingin gemuk
2022-06-28 08:17:17+00:00,sunshineyy71,  tulang kering kaki ka kalo badannya kurus pasti kerasa kalo lagi ngesok wkk,kurus,tulang kering kaki ka kalo badannya kurus pasti kerasa kalo lagi ngesok wkk
2022-06-28 08:16:35+00:00,namemuww, kenapa kita kurus ,kurus,kenapa kita kurus
2022-06-28 08:16:02+00:00,BasherRpwbasher,openfollow for rp yang bisa oprasi sedot lemak 15 menit lgsg kurus buat rl behahti ahyougnk nih lemaknya ada di poto ,kurus,openfollow for rp yang bisa oprasi sedot lemak 15 menit langsung kurus buat rl berarti ahyougnk ini lemaknya ada di poto
2022-06-28 08:14:41+00:00,HaNyan_23, sama  aku juga begitu  wkwk  tapi dulu aku mikirnya karena jaringan lemakku dikit  dulu kurus banget soalny  ,kurus,sama aku juga begitu wkwk tapi dulu aku mikirnya karena jaringan lemakku sedikit dulu kurus banget soalnya
2022-06-28 08:14:15+00:00,crscnd_,daritadi ngetawain  orang ciri2nya mah tunggu kiris  tunggu kurus  tunggu kiri eh tinggi kurus ,kurus,daritadi ngetawain orang ciri2nya mah tunggu kiris tunggu kurus tunggu kiri eh tinggi kurus
2022-06-28 08:12:54+00:00,Afat3K,day 12   gering artinya kurus ,kurus,day 12 gering artinya kurus
2022-06-28 08:12:50+00:00,xxwxxnxx,tak tahu berat kat mana  rasa macam dah kurus dah   eyes ,kurus,tidak tahu berat kat mana rasa macam dah kurus dah eyes
2022-06-28 08:12:50+00:00,perikecil_____, tapi aku lari dikit aja udah ngap ngapan sih ban  tapi mauny kurus  grinning face with sweat ,kurus,tapi aku lari sedikit aja udah ngap ngapan sih ban tapi mauny kurus grinning face with sweat
2022-06-28 08:12:35+00:00,itsurgirlrosie, seandainya pola makan gw ga kacau pas kelas 7  gw masih punya kesempatan buat kurus ,kurus,seandainya pola makan aku tidak kacau ketika kelas 7 aku masih punya kesempatan buat kurus
2022-06-28 08:11:58+00:00,howfeeling2, kyknya itu pnykit mntal  entah apa lupa namanya  padahal uda kurus trus ngaku brasa kurang kurus gt,kurus,kayanya itu penyakit mental entah apa lupa namanya padahal udah kurus terus ngaku berasa kurang kurus gitu
2022-06-28 08:11:15+00:00,8888_sgs, ada fangirl nctzen play lagu beautiful nct kejeda mulu tuh lgu smpe dia merem sbntr lampu nya kayak d  ,kurus,ada fangirl nctzen play lagu beautiful nct kejeda mulu tuh lagu smpe dia merem sebentar lampu nya kayak d
2022-06-28 08:11:06+00:00,idntimes,alyssa soebandono dikira sakit  dude harlino beri penjelasan ,kurus,alyssa soebandono dikira sakit dude harlino beri penjelasan
2022-06-28 08:10:53+00:00,bumitaya, aku yo ditakoni ngene mbe koncoku gr2 makin kurus dan turu isuk terus  slightly smiling face  handshake light skin tone ,kurus,aku yo ditakoni ngene mbe koncoku gr2 makin kurus dan tidur larut malam terus slightly smiling face handshake light skin tone
2022-06-28 08:08:01+00:00,BasicPewds, wkwk pdhl dulu pas masi kurus krempeng disuruh gendutin krn ktnya kyk kurang gizi skull  skull  skull  tolol emg,kurus,wkwk padahal dulu ketika masi kurus krempeng disuruh gendutin karena katanya seperti kurang gizi skull skull skull tolol emang
2022-06-28 08:07:49+00:00,Deng_Nanee, customer aku brangin sampey gastric  ny mdh sik cyk ny aku gastric sbb bdn aku bsr  org kurus bok ny katanya ,kurus,customer aku brangin sampey gastric ny mudah sik sayang ny aku gastric sebab badan aku besar orang kurus bok ny katanya
2022-06-28 08:07:31+00:00,F_NatashaAudrey,cita2 kurus tapi makan mulu   bingung sama audrey   celana uda gaada yg muat uyy    ,kurus,cita2 kurus tapi makan mulu bingung sama audrey celana udah gaada yang muat uyy
2022-06-28 08:07:17+00:00,mufvin, pengen kurus,kurus,pengen kurus
2022-06-28 08:06:38+00:00,jijelucky, sama bgt nder sering dikatain grgr kurus bgt    aku jg lagi usaha naikin bb nii  doain yaa semoga cepet naikk sneezing face ,kurus,sama banget sender sering dikatain karena kurus banget aku juga lagi usaha naikin berat badan nii doain yaa semoga cepet naikk sneezing face
