date;username;tweet;keyword;Normalisasi
28/06/2022 15.42;jjbutterfly_; anjing kaget gue  loudly crying face  loudly crying face  hawt banget btw huh hah hot face  hot face ;anjing;anjing kaget aku loudly crying face loudly crying face hawt banget by the way huh hah hot face hot face
28/06/2022 15.42;sapikraft;  lu anjing;anjing;kamu anjing
28/06/2022 15.42;rungsinx;awewe teu gablek uteuk tah kieu anjing ;anjing;awewe teu gablek uteuk tah kieu anjing
28/06/2022 15.42;lopehunter_;  yangg benerr kucing apa anjing ;anjing;yangg benerr kucing apa anjing
28/06/2022 15.42;wkwkonslet; iya anjing gw tkt mana gw typo;anjing;iya anjing aku tkt mana aku typo
28/06/2022 15.41;elnath_eos;pengen ngomong kasar   anjing anjing anjing;anjing;pengen ngomong kasar anjing anjing anjing
28/06/2022 15.41;dipelukyunjin;ngomtol apa apaan anjing lucunyah ;anjing;ngomtol apa apaan anjing lucunyah
28/06/2022 15.41;kitamakiro; kan sp tau gw yg dapet anjing frowning face  frowning face  frowning face  frowning face  frowning face  frowning face  frowning face  frowning face  frowning face  frowning face  frowning face  frowning face ;anjing;kan siapa tau aku yang dapet anjing frowning face frowning face frowning face frowning face frowning face frowning face frowning face frowning face frowning face frowning face frowning face frowning face
28/06/2022 15.41;dararins;alias anjing dah gapunya uang lagi gue;anjing;alias anjing dah gapunya uang lagi aku
28/06/2022 15.41;jublasmaratus;  motor anjing maksudnya;anjing;motor anjing maksudnya
28/06/2022 15.41;titieknurrima;jika ada yg bersedia bisa langsung menghubungi saya  kondisi anjing saat ini setelah operasi tumor payudara sangat  ;anjing;jika ada yang bersedia bisa langsung menghubungi saya kondisi anjing saat ini setelah operasi tumor payudara sangat
28/06/2022 15.41;titieknurrima;dibutuhkan segera donor darah u  anjing kakak saya  persyaratan  1  sehat 2  vaksin lengkap 3  berat min 25kg 4  ti  ;anjing;dibutuhkan segera donor darah u anjing kakak saya persyaratan 1 sehat 2 vaksin lengkap 3 berat min 25kg 4 ti
28/06/2022 15.41;najmahadid;anjing jd sesek babi;anjing;anjing jadi sesek babi
28/06/2022 15.41;adekchangbin;mau gua tonjok tu muka anjing;anjing;mau aku tonjok tu muka anjing
28/06/2022 15.41;gaakgunnaaa;gua bingung banget anjing mau kemana  ahh ngentot ajalah;anjing;aku bingung banget anjing mau kemana ahh ngentot ajalah
28/06/2022 15.41;universetwelve; anjing berkhayal nya lebih parah dari k poper  udah nggak tertolong ini fans mu  face with diagonal mouth  ;anjing;anjing berkhayal nya lebih parah dari k poper udah nggak tertolong ini fans mu face with diagonal mouth
28/06/2022 15.41;cutejjareu_;anjing;anjing;anjing
28/06/2022 15.40;joulliesanchez; anjing;anjing;anjing
28/06/2022 15.40;anakkoyo;si anjing  face with symbols on mouth ;anjing;si anjing face with symbols on mouth
28/06/2022 15.40;garfieldmalang;faakk anjing bkn salah siapa siapa tp pengen nyalahin orang;anjing;faakk anjing bukan salah siapa siapa tapi pengen nyalahin orang
28/06/2022 15.40;yanto_sutandi; pasukan nasi bungkus anjing ;anjing;pasukan nasi bungkus anjing
28/06/2022 15.40;finemeaa;anjing galbugalau brutal;anjing;anjing galbugalau brutal
28/06/2022 15.40;kookminez;si paling anjing  musnah kalian setan  benci bgt;anjing;si paling anjing musnah kalian setan benci banget
28/06/2022 15.40;kamisatowu; anjing;anjing;anjing
28/06/2022 15.48;coolestxEl;handsome nya aku  nanti kurus lagi handsome ada sharp jawline balik peh time tu semua aku reject hah padan muka ber  ;kurus;handsome nya aku nanti kurus lagi handsome ada sharp jawline balik peh time tu semua aku reject hah padan muka ber
28/06/2022 15.47;huskypow;apa sih orang ini  mintanya program kurus tapi minum alkohol terus   pensive face  pensive face  pensive face ;kurus;apa sih orang ini mintanya program kurus tapi minum alkohol terus pensive face pensive face pensive face
28/06/2022 15.46;Ibnusetyopamung; sebentar lagi kurus trs penyakitan;kurus;sebentar lagi kurus terus penyakitan
28/06/2022 15.43;idkitjustbored;mau kurus  tapi    kalian diluar ga  titip nasi padang ya  ;kurus;mau kurus tapi kalian diluar tidak titip nasi padang ya
28/06/2022 15.42;vania270589; gak kok ess ga kurus  banget jg aslinya  grinning face with sweat  klo menurutku emang ramping tapi bukan yg kurus macem thn 2020 itu    ;kurus;tidak kok ess tidak kurus banget juga aslinya grinning face with sweat kalau menurutku emang ramping tapi bukan yang kurus macem thn 2020 itu
28/06/2022 15.42;almasmachilla;tapi kalo karna ini aku jadi kurus seminggu turun 4kg kaya dulu lagi gpp deh loudly crying face ;kurus;tapi kalo karena ini aku jadi kurus seminggu turun 4kg kaya dulu lagi tidak apa-apa deh loudly crying face
28/06/2022 15.41;lamalvamia; hah ini kurus bgt  kaya wendy pas red flavor    ;kurus;hah ini kurus banget kaya wendy ketika red flavor
28/06/2022 15.41;estywukak; tapi kek makin kurus  pleading face ;kurus;tapi seperti makin kurus pleading face
28/06/2022 15.40;Bocah__Kurus; tidak perlu risau  karna ada  akulaku  kredivo  kreditpintar dan berbagai macam gestun lainnya;kurus;tidak perlu risau karena ada akulaku kredivo kredit pintar dan berbagai macam gestun lainnya
28/06/2022 15.40;sstrpngt;  turu isuk iso marake kurus ;kurus;turu isuk iso marake kurus
28/06/2022 15.40;tweetiefrutea;  aku juga gini nder  padahal yang aku tebengin orangnya kurus dan ga keliatan berat  eh pas  ;kurus;aku juga gini sender padahal yang aku tebengin orangnya kurus dan tidak keliatan berat eh ketika
28/06/2022 15.39;bubunyabaek;baekhyun dulu kurus banget ya frowning face  syukur sekarang udah gembul  makin gemes frowning face  pasti sekarang udah bahagia soalnya si d  ;kurus;baekhyun dulu kurus banget ya frowning face syukur sekarang udah gembul makin gemes frowning face pasti sekarang udah bahagia soalnya si d
28/06/2022 15.36;kartia_adi;anak susah makan  kurus  bunda jgn sedih  mrpro bantu atasi msalah gngguan susah mkan  blh diknsumsi dr usia 2 thun ;kurus;anak susah makan kurus bunda jangan sedih mrpro bantu atasi msalah gngguan susah mkan blh diknsumsi dari usia 2 thun
28/06/2022 15.36;aylazor25;kalo kulihat2 bentuk tubuhku aneh jg  bagian dada  amp  pundak keliatan kurus  giliran perut kebawah kayak ibu hamil  a  ;kurus;kalo kulihat2 bentuk tubuhku aneh juga bagian dada sampai pundak keliatan kurus giliran perut kebawah kayak ibu hamil a
28/06/2022 15.36;estywukak;ngerasa jona makin kurus  apa perasaan aku doang atau efek foto ;kurus;ngerasa jona makin kurus apa perasaan aku doang atau efek foto
28/06/2022 15.35;xrtaurs; aku kurus wkwkwk;kurus;aku kurus wkwkwk
28/06/2022 15.34;sunghoenn;bin jadi kurus samping wonho wkwk ;kurus;bin jadi kurus samping wonho wkwk
28/06/2022 15.34;_rantxy;  xiao kelihatan pendek krn kurus sm bajunya ga terlalu ngembang gitu;kurus;xiao kelihatan pendek karena kurus sm bajunya tidak terlalu ngembang gitu
28/06/2022 15.33;wrandnnrz; kk aku udah kurus kering abis ngejer kuliah sampe sekarang masi bertahan ngejer kampus  kasi aku moti  ;kurus;kk aku udah kurus kering abis ngejer kuliah sampe sekarang masi bertahan ngejer kampus kasi aku moti
28/06/2022 15.33;hwamingi_; zaman svt kurus keding lagi  face with tears of joy ;kurus;zaman svt kurus keding lagi face with tears of joy
28/06/2022 15.31;naajaaaeeeminnn; jangan dalam waktu dekat kak kasihani lah dompet ku udah kurus krempeng;kurus;jangan dalam waktu dekat kak kasihani lah dompet aku udah kurus krempeng
28/06/2022 15.30;Jeozgwoo; kurus gak abis nangis sebulan ;kurus;kurus tidak abis nangis sebulan
28/06/2022 15.29;amarserius;tapi kalo tidak diimbangi dengan sedikit bumbu seenaknya  ini rasanya hampir beneran gak enak  ada wajarnya dulu te  ;kurus;tapi kalo tidak diimbangi dengan sedikit bumbu seenaknya ini rasanya hampir beneran tidak enak ada wajarnya dulu te
28/06/2022 15.28;PelangsingDetox;diettime   untuk mengontrol kadaar gula darah  perbanyaklah konsumsi buncis  cara cepat kurus setelah melahirkan jualmobilbagus;kurus;diettime untuk mengontrol kadaar gula darah perbanyaklah konsumsi buncis cara cepat kurus setelah melahirkan jualmobilbagus
28/06/2022 15.28;celvin_22; leopard  leopard  punteun orang kurus mau lewat ;kurus;leopard leopard punteun orang kurus mau lewat
28/06/2022 15.28;tsukkidaisukii;  bangett  proporsinya sama persis  kurus tinggi tiang listriknya loudly crying face ;kurus;bangett proporsinya sama persis kurus tinggi tiang listriknya loudly crying face
28/06/2022 15.27;jenazahcinta717; lee makin moncet ni  nanti emma tolong baca baca kan  boleh  kot boleh kurus macam tahun 2016 dulu  t  ;kurus;lee makin moncet ni nanti emma tolong baca baca kan boleh kot boleh kurus macam tahun 2016 dulu t
28/06/2022 15.26;barbieequ;aku suka makan   tp pengen kurus;kurus;aku suka makan tapi pengen kurus
28/06/2022 15.26;Afat3K; kuru sama gering artinya sama sama kurus kalo di sini;kurus;kuru sama gering artinya sama sama kurus kalo di sini
28/06/2022 15.26;ZOO_FESS;zoo kucingku baru aja umur 12 bulan  udah transisi dari proplan kitten ke proplan adult salmon  tapi kok kucingku m  ;kurus;zoo kucingku baru aja umur 12 bulan udah transisi dari proplan kitten ke proplan adult salmon tapi kok kucingku m
28/06/2022 15.26;wbkkk_;  orang orang kaya begini enaknya di tumbuk bareng bawang merah emang  punya teme  ;kurus;orang orang kaya begini enaknya di tumbuk bareng bawang merah emang punya temen
28/06/2022 15.25;lavieenbluw; gering itu gaenak badan atau sakit  kalo kurus itu kuru;kurus;gering itu gaenak badan atau sakit kalo kurus itu kurus
28/06/2022 15.24;bikinikillgrrll;intinya mau sebanyak apapun makan kalo yg nyerang batin tetap aja kurus;kurus;intinya mau sebanyak apapun makan kalo yang nyerang batin tetap aja kurus
28/06/2022 15.23;bijistroberi;  tapi kalo di rumah tiap sodara dateng selalu komen  kurus bgt neng  kasian makan hati ya sama  ;kurus;tapi kalo di rumah tiap sodara dateng selalu komen kurus banget neng kasian makan hati ya sama
28/06/2022 15.21;HSlstri;mending fokus ngurusin anak sendiri aja deh percuma ngurusin w soalnya dah kurus;kurus;mending fokus ngurusin anak sendiri aja deh percuma ngurusin aku soalnya dah kurus
28/06/2022 15.20;sundayayeah; sama banget di rumah juga biasa ada kucing ras main  dan itu kadang berhari2  aslinya cantik tapi k  ;kurus;sama banget di rumah juga biasa ada kucing ras main dan itu kadang berhari2 aslinya cantik tapi k
28/06/2022 15.20;nasriqul;dan kalau nak kurus  bukan sekejap nak kurus   lama  ada 6 bulan  ada setahun sebelum kita dapat berat bdn ideal kita;kurus;dan kalau mau kurus bukan sekejap mau kurus lama ada 6 bulan ada setahun sebelum kita dapat berat bdn ideal kita
28/06/2022 15.19;suka011;  bisa pada kurus lsm di dki kalau melepas saham perusahaan bir ;kurus;bisa pada kurus lsm di dki kalau melepas saham perusahaan bir
28/06/2022 15.19;nasriqul;contoh  nak kurus   bukan buat satu step je boleh kurus  kena tengok jugak diet  supplement  dan personalized plan  ;kurus;contoh mau kurus bukan buat satu step aja boleh kurus kena tengok jugak diet supplement dan personalized plan
28/06/2022 15.18;al_jariatma; yang gemuk ingin kurus  yang kurus ingin gemuk    ;kurus;yang gemuk ingin kurus yang kurus ingin gemuk
28/06/2022 15.17;sunshineyy71;  tulang kering kaki ka kalo badannya kurus pasti kerasa kalo lagi ngesok wkk;kurus;tulang kering kaki kalo badannya kurus pasti kerasa kalo lagi ngesok wkk
28/06/2022 15.16;namemuww; kenapa kita kurus ;kurus;kenapa kita kurus
28/06/2022 15.16;BasherRpwbasher;openfollow for rp yang bisa oprasi sedot lemak 15 menit lgsg kurus buat rl behahti ahyougnk nih lemaknya ada di poto ;kurus;openfollow for rp yang bisa oprasi sedot lemak 15 menit lgsg kurus buat rl behahti ini lemaknya ada di poto
28/06/2022 15.14;HaNyan_23; sama  aku juga begitu  wkwk  tapi dulu aku mikirnya karena jaringan lemakku dikit  dulu kurus banget soalny  ;kurus;sama aku juga begitu wkwk tapi dulu aku mikirnya karena jaringan lemakku sedikit dulu kurus banget soalny
28/06/2022 15.14;crscnd_;daritadi ngetawain  orang ciri2nya mah tunggu kiris  tunggu kurus  tunggu kiri eh tinggi kurus ;kurus;daritadi ngetawain orang ciri2nya mah tunggu kiris tunggu kurus tunggu kiri eh tinggi kurus
28/06/2022 15.12;Afat3K;day 12   gering artinya kurus ;kurus;day 12 gering artinya kurus
28/06/2022 15.12;xxwxxnxx;tak tahu berat kat mana  rasa macam dah kurus dah   eyes ;kurus;tidak tahu berat kat mana rasa macam dah kurus dah eyes
28/06/2022 15.12;perikecil_____; tapi aku lari dikit aja udah ngap ngapan sih ban  tapi mauny kurus  grinning face with sweat ;kurus;tapi aku lari sedikit aja udah ngap ngapan sih ban tapi mauny kurus grinning face with sweat
28/06/2022 15.12;itsurgirlrosie; seandainya pola makan gw ga kacau pas kelas 7  gw masih punya kesempatan buat kurus ;kurus;seandainya pola makan aku tidak kacau ketika kelas 7 aku masih punya kesempatan buat kurus
28/06/2022 15.11;howfeeling2; kyknya itu pnykit mntal  entah apa lupa namanya  padahal uda kurus trus ngaku brasa kurang kurus gt;kurus;kyknya itu pnykit mntal entah apa lupa namanya padahal uda kurus terus ngaku brasa kurang kurus gitu
28/06/2022 15.11;8888_sgs; ada fangirl nctzen play lagu beautiful nct kejeda mulu tuh lgu smpe dia merem sbntr lampu nya kayak d  ;kurus;ada fangirl nctzen play lagu beautiful nct kejeda mulu tuh lgu smpe dia merem sbntr lampu nya kayak d
28/06/2022 15.11;idntimes;alyssa soebandono dikira sakit  dude harlino beri penjelasan ;kurus;alyssa soebandono dikira sakit dude harlino beri penjelasan
28/06/2022 15.10;bumitaya; aku yo ditakoni ngene mbe koncoku gr2 makin kurus dan turu isuk terus  slightly smiling face  handshake light skin tone ;kurus;aku yo ditakoni ngene mbe koncoku gr2 makin kurus dan turu isuk terus slightly smiling face handshake light skin tone
28/06/2022 15.08;BasicPewds; wkwk pdhl dulu pas masi kurus krempeng disuruh gendutin krn ktnya kyk kurang gizi skull  skull  skull  tolol emg;kurus;wkwk pdhl dulu ketika masi kurus krempeng disuruh gendutin karena ktnya seperti kurang gizi skull skull skull tolol emang
28/06/2022 15.07;Deng_Nanee; customer aku brangin sampey gastric  ny mdh sik cyk ny aku gastric sbb bdn aku bsr  org kurus bok ny katanya ;kurus;customer aku brangin sampey gastric ny mdh sik cyk ny aku gastric sebab bdn aku bsr orang kurus bok ny katanya
28/06/2022 15.07;F_NatashaAudrey;cita2 kurus tapi makan mulu   bingung sama audrey   celana uda gaada yg muat uyy    ;kurus;cita2 kurus tapi makan mulu bingung sama audrey celana uda gaada yang muat uyy
28/06/2022 15.07;mufvin; pengen kurus;kurus;pengen kurus
28/06/2022 15.06;jijelucky; sama bgt nder sering dikatain grgr kurus bgt    aku jg lagi usaha naikin bb nii  doain yaa semoga cepet naikk sneezing face ;kurus;sama banget sender sering dikatain grgr kurus banget aku juga lagi usaha naikin berat badan nii doain yaa semoga cepet naikk sneezing face
28/06/2022 15.06;ra_charmangel; aku tinggi kurus  adeku lbh pendek berisi  face nya lbh boros  loudly crying face  face with tears of joy ;kurus;aku tinggi kurus adeku lbh pendek berisi face nya lbh boros loudly crying face face with tears of joy
28/06/2022 15.05;jjongbbo; aamiin klo bikin kurus  smiling face with tear ;kurus;aamiin kalau bikin kurus smiling face with tear
28/06/2022 15.04;mbaqnya; kurus  klo makannya pisang aja   ;kurus;kurus kalau makannya pisang aja
28/06/2022 15.04;jackbeomnje97;pantesan denise tba2 jd kurus bgt beda pas di sn dulu ;kurus;pantesan denise tba2 jadi kurus banget beda ketika di sn dulu
28/06/2022 15.04;SenahDebab;weh sejak bila zuraida jdi slim ni  mak tak kira mak akan kurus bulan 8 ni tibah emo ;kurus;weh sejak bila zuraida jadi slim ni mak tidak kira mak akan kurus bulan 8 ni tibah emo
28/06/2022 15.04;Stayjjang; hoo tergantung kepercayaan dan lebar muka masing masing dah  kalo aku pake 2 jari karena cuma garis  ;kurus;hoo tergantung kepercayaan dan lebar muka masing masing dah kalo aku pake 2 jari karena cuma garis
28/06/2022 15.03;perikecil_____;kalo seminggu ke depan olahraga kira2 bakal kurus kada ya  face with rolling eyes ;kurus;kalo seminggu ke depan olahraga kira2 bakal kurus kada ya face with rolling eyes
28/06/2022 15.02;marumoguri;yaallah pengen kurus;kurus;yaallah pengen kurus
28/06/2022 15.02;pugozteeztar; bikin kurus ya kalo panas banget  face with tears of joy ;kurus;bikin kurus ya kalo panas banget face with tears of joy
28/06/2022 15.01;methohexitalhcl;colleague  awak ni kurus sangat   her bmi is overweight obesity  me  bmi saya normal a  haluih sangat  laki tak suk  ;kurus;colleague awak ni kurus sangat her bmi is overweight obesity me bmi saya normal a haluih sangat laki tidak suk
28/06/2022 15.00;notshin33; hahahaha  ga harus kurus sih pilih yang cocok dan bagus dibadan kita aja;kurus;hahahaha tidak harus kurus sih pilih yang cocok dan bagus dibadan kita aja
28/06/2022 14.59;popositinursham;yeayy dah ada org tegur dah kurus sikit  woman dancing ;kurus;yeayy dah ada orang tegur dah kurus sedikit woman dancing
28/06/2022 14.58;OfficialRCTI;istrinya disebut terlalu kurus  dude herlino buka suara  dia sehat  saya paham perkembangannya newsrctiplus  ;kurus;istrinya disebut terlalu kurus dude herlino buka suara dia sehat saya paham perkembangannya newsrctiplus
28/06/2022 14.57;KasanMulyono;tubuh kurus alyssa soebandono jadi sorotan  netizen  kurus banget kak    lombok insider ;kurus;tubuh kurus alyssa soebandono jadi sorotan netizen kurus banget kak lombok insider
