date,username,tweet,keyword,Normalisasi,TOKENIZATION,STOP_REMOVAL,STEMMED
2022-06-28 08:37:46+00:00,psychokomi, hahaha iyasih  belum lagi kao substatnya bagus  dan karena cuma   substat jadi ga khawatir naik ke substat yg jelek,jelek,hahaha iyasih belum lagi kao substatnya bagus dan karena cuma substat jadi tidak khawatir naik ke substat yang jelek,"['hahaha', 'iyasih', 'belum', 'lagi', 'kao', 'substatnya', 'bagus', 'dan', 'karena', 'cuma', 'substat', 'jadi', 'tidak', 'khawatir', 'naik', 'ke', 'substat', 'yang', 'jelek']","['hahaha', 'iyasih', 'kao', 'substatnya', 'bagus', 'substat', 'khawatir', 'substat', 'jelek']",hahaha iyasih kao substatnya bagus substat khawatir substat jelek
2022-06-28 08:37:36+00:00,syeikhfreid,tadi mimpi jelek kali,jelek,tadi mimpi jelek kali,"['tadi', 'mimpi', 'jelek', 'kali']","['mimpi', 'jelek', 'kali']",mimpi jelek kali
2022-06-28 08:37:36+00:00,kxohaku,tp kok jelek y,jelek,tapi kok jelek iya,"['tapi', 'kok', 'jelek', 'iya']","['jelek', 'iya']",jelek iya
2022-06-28 08:37:34+00:00,BangAdit48,cewe cantik dan cewe jelek itu ternyata sama  bikin pusing ,jelek,cewe cantik dan cewe jelek itu ternyata sama bikin pusing,"['cewe', 'cantik', 'dan', 'cewe', 'jelek', 'itu', 'ternyata', 'sama', 'bikin', 'pusing']","['cewe', 'cantik', 'cewe', 'jelek', 'bikin', 'pusing']",cewe cantik cewe jelek bikin pusing
2022-06-28 08:37:26+00:00,firettdidit,jelek banget pr nya ,jelek,jelek banget pr nya,"['jelek', 'banget', 'pr', 'nya']","['jelek', 'banget', 'pr', 'nya']",jelek banget pr nya
2022-06-28 08:37:20+00:00,Maheee_cuk, bales  yg mau bucinan sama elo siapa jelek,jelek,bales yang mau bucinan sama kamu siapa jelek,"['bales', 'yang', 'mau', 'bucinan', 'sama', 'kamu', 'siapa', 'jelek']","['bales', 'bucinan', 'jelek']",bales bucinan jelek
2022-06-28 08:37:14+00:00,fahtirxx, mungkin ini alasan mengapa timnas gamau main di kalimantan  akses jelek  tempat latihan jelek  stad  ,jelek,mungkin ini alasan mengapa timnas gamau main di kalimantan akses jelek tempat latihan jelek stad,"['mungkin', 'ini', 'alasan', 'mengapa', 'timnas', 'gamau', 'main', 'di', 'kalimantan', 'akses', 'jelek', 'tempat', 'latihan', 'jelek', 'stad']","['alasan', 'timnas', 'gamau', 'main', 'kalimantan', 'akses', 'jelek', 'latihan', 'jelek', 'stad']",alas timnas gamau main kalimantan akses jelek latih jelek stad
2022-06-28 08:37:09+00:00,ChoipanZeNosuke,karena aku tahu background story nya  ai ga percaya yang dia omongin di story  berkali kali teman business nya men  ,jelek,karena aku tahu background story nya aku tidak percaya yang dia omongin di story berkali kali teman business nya men,"['karena', 'aku', 'tahu', 'background', 'story', 'nya', 'aku', 'tidak', 'percaya', 'yang', 'dia', 'omongin', 'di', 'story', 'berkali', 'kali', 'teman', 'business', 'nya', 'men']","['background', 'story', 'nya', 'percaya', 'omongin', 'story', 'berkali', 'kali', 'teman', 'business', 'nya', 'men']",background story nya percaya omongin story kali kali teman business nya men
2022-06-28 08:37:00+00:00,fatioy,  bener  gausah malu nganggur setaun  toh bukan gara  gak naik kelas karena nilainya jelek  ,jelek,bener gausah malu nganggur setaun toh bukan gara tidak naik kelas karena nilainya jelek,"['bener', 'gausah', 'malu', 'nganggur', 'setaun', 'toh', 'bukan', 'gara', 'tidak', 'naik', 'kelas', 'karena', 'nilainya', 'jelek']","['bener', 'gausah', 'malu', 'nganggur', 'setaun', 'gara', 'kelas', 'nilainya', 'jelek']",bener gausah malu nganggur taun gara kelas nilai jelek
2022-06-28 08:36:49+00:00,OhMyDayomi, yang item putih jelek bgt kek foto copyan,jelek,yang item putih jelek banget seperti foto copyan,"['yang', 'item', 'putih', 'jelek', 'banget', 'seperti', 'foto', 'copyan']","['item', 'putih', 'jelek', 'banget', 'foto', 'copyan']",item putih jelek banget foto copyan
2022-06-28 08:36:26+00:00,sugalouv,km mau tau kh apa yg lucu di dunia inie  ak bljr sbm   bulan fokus ke tka matematika aja tapi pas hasilnya keluar   ,jelek,kamu mau tau kah apa yang lucu di dunia ini aku belajar sbmtn bulan fokus ke tes potensial akademik matematika aja tapi ketika hasilnya keluar,"['kamu', 'mau', 'tau', 'kah', 'apa', 'yang', 'lucu', 'di', 'dunia', 'ini', 'aku', 'belajar', 'sbmtn', 'bulan', 'fokus', 'ke', 'tes', 'potensial', 'akademik', 'matematika', 'aja', 'tapi', 'ketika', 'hasilnya', 'keluar']","['tau', 'kah', 'lucu', 'dunia', 'belajar', 'sbmtn', 'fokus', 'tes', 'potensial', 'akademik', 'matematika', 'aja', 'hasilnya']",tau kah lucu dunia ajar sbmtn fokus tes potensial akademik matematika aja hasil
2022-06-28 08:36:15+00:00,mauakunui, km jelek bgt y,jelek,kamu jelek banget iya,"['kamu', 'jelek', 'banget', 'iya']","['jelek', 'banget', 'iya']",jelek banget iya
2022-06-28 08:36:02+00:00,dayafoxs,mau nangis jelek roxana kambek   ,jelek,mau nangis jelek roxana kambek,"['mau', 'nangis', 'jelek', 'roxana', 'kambek']","['nangis', 'jelek', 'roxana', 'kambek']",nang jelek roxana kambek
2022-06-28 08:35:52+00:00,loopscrunch, iyakk jelek doang tp enak kok,jelek,iyakk jelek doang tapi enak kok,"['iyakk', 'jelek', 'doang', 'tapi', 'enak', 'kok']","['iyakk', 'jelek', 'doang', 'enak']",iyakk jelek doang enak
2022-06-28 08:35:33+00:00,_retnodewi,  chapter terakhir sungguh banyak bawangnya  bayangin aja lu pram  yere  ibul  leo  daniel ama bag  ,jelek,chapter terakhir sungguh banyak bawangnya bayangin aja kamu pram yere ibul leo daniel sama bag,"['chapter', 'terakhir', 'sungguh', 'banyak', 'bawangnya', 'bayangin', 'aja', 'kamu', 'pram', 'yere', 'ibul', 'leo', 'daniel', 'sama', 'bag']","['chapter', 'sungguh', 'bawangnya', 'bayangin', 'aja', 'pram', 'yere', 'ibul', 'leo', 'daniel', 'bag']",chapter sungguh bawang bayangin aja pram yere ibul leo daniel bag
2022-06-28 08:35:20+00:00,woolatto,kok igku setiap post story video dr hp jadinya full layar ya  mana gepeng lagi  anjir jelek banget pls   ,jelek,kok igku setiap post story video dari hp jadinya full layar ya mana gepeng lagi anjing jelek banget tolong,"['kok', 'igku', 'setiap', 'post', 'story', 'video', 'dari', 'hp', 'jadinya', 'full', 'layar', 'ya', 'mana', 'gepeng', 'lagi', 'anjing', 'jelek', 'banget', 'tolong']","['igku', 'post', 'story', 'video', 'hp', 'full', 'layar', 'gepeng', 'anjing', 'jelek', 'banget', 'tolong']",igku post story video hp full layar gepeng anjing jelek banget tolong
2022-06-28 08:34:57+00:00,Priboemi_JKT,  jgn di senggol  pak hajinya di kritik malah nyinyir ke tim kalau memang  ,jelek,jangan di senggol pak hajinya di kritik malah nyinyir ke tim kalau memang,"['jangan', 'di', 'senggol', 'pak', 'hajinya', 'di', 'kritik', 'malah', 'nyinyir', 'ke', 'tim', 'kalau', 'memang']","['senggol', 'hajinya', 'kritik', 'nyinyir', 'tim']",senggol haji kritik nyinyir tim
2022-06-28 08:34:57+00:00,DiiCheese,                  sriuss loh gadaa tuh niat jelek like nyindir or something tp ngapa org  pd tersinggung  baper      leogirl,jelek,serius loh gadaa tuh niat jelek like nyindir or something tapi ngapa orang pada tersinggung baper leogirl,"['serius', 'loh', 'gadaa', 'tuh', 'niat', 'jelek', 'like', 'nyindir', 'or', 'something', 'tapi', 'ngapa', 'orang', 'pada', 'tersinggung', 'baper', 'leogirl']","['serius', 'gadaa', 'niat', 'jelek', 'like', 'nyindir', 'or', 'something', 'ngapa', 'orang', 'tersinggung', 'baper', 'leogirl']",serius gadaa niat jelek like nyindir or something ngapa orang singgung baper leogirl
2022-06-28 08:34:42+00:00,kthyngviee,salah pilih warna ajg jelek bgt   ,jelek,salah pilih warna anjing jelek banget,"['salah', 'pilih', 'warna', 'anjing', 'jelek', 'banget']","['salah', 'pilih', 'warna', 'anjing', 'jelek', 'banget']",salah pilih warna anjing jelek banget
2022-06-28 08:34:35+00:00,haerchaan, jelek lu,jelek,jelek kamu,"['jelek', 'kamu']",['jelek'],jelek
2022-06-28 08:34:34+00:00,kissedbyjeno,ya allah kak mana ada jelek     ,jelek,ya allah kak mana ada jelek,"['ya', 'allah', 'kak', 'mana', 'ada', 'jelek']","['allah', 'kak', 'jelek']",allah kak jelek
2022-06-28 08:34:33+00:00,Jemyguel,gila baca replynya mash banyak seksisme itu diotak manusia ya  a lil bit shock sih   muka kaya badak   udah jelek   ,jelek,gila baca replynya mash banyak seksisme itu diotak manusia ya a little bit shock sih muka kaya badak udah jelek,"['gila', 'baca', 'replynya', 'mash', 'banyak', 'seksisme', 'itu', 'diotak', 'manusia', 'ya', 'a', 'little', 'bit', 'shock', 'sih', 'muka', 'kaya', 'badak', 'udah', 'jelek']","['gila', 'baca', 'replynya', 'mash', 'seksisme', 'diotak', 'manusia', 'a', 'little', 'bit', 'shock', 'muka', 'kaya', 'badak', 'udah', 'jelek']",gila baca replynya mash seks otak manusia a little bit shock muka kaya badak udah jelek
2022-06-28 08:34:23+00:00,iocivo,knalan anjrit ih typo jelek,jelek,kenalan anjing ih typo jelek,"['kenalan', 'anjing', 'ih', 'typo', 'jelek']","['kenalan', 'anjing', 'typo', 'jelek']",kenal anjing typo jelek
2022-06-28 08:34:22+00:00,romsaena,    lagi males on disana  hawa nya jelek,jelek,lagi males on disana hawa nya jelek,"['lagi', 'males', 'on', 'disana', 'hawa', 'nya', 'jelek']","['males', 'on', 'disana', 'hawa', 'nya', 'jelek']",males on sana hawa nya jelek
2022-06-28 08:34:07+00:00,MyChemical_Rmnc, kalo nilainya bagus gpp  tp kalo jelek tak marahin,jelek,kalo nilainya bagus tidak apa-apa tapi kalo jelek tidak marahin,"['kalo', 'nilainya', 'bagus', 'tidak', 'apa', 'apa', 'tapi', 'kalo', 'jelek', 'tidak', 'marahin']","['kalo', 'nilainya', 'bagus', 'kalo', 'jelek', 'marahin']",kalo nilai bagus kalo jelek marahin
2022-06-28 08:48:53+00:00,rsuukuna, iya anjing wkwk,anjing,iya anjing wkwk,"['iya', 'anjing', 'wkwk']","['iya', 'anjing']",iya anjing
2022-06-28 08:48:51+00:00,milkbttlee,kalo dulu kemana  sll diajak skr boro  diajak lgsng ditinggal alesannya  pasti kamu nolak gamau ikut jd gausa tak a  ,anjing,kalo dulu kemana selalu diajak sekarang boro diajak langsung ditinggal alesannya pasti kamu nolak gamau ikut jadi gausa tidak a,"['kalo', 'dulu', 'kemana', 'selalu', 'diajak', 'sekarang', 'boro', 'diajak', 'langsung', 'ditinggal', 'alesannya', 'pasti', 'kamu', 'nolak', 'gamau', 'ikut', 'jadi', 'gausa', 'tidak', 'a']","['kalo', 'kemana', 'diajak', 'boro', 'diajak', 'langsung', 'ditinggal', 'alesannya', 'nolak', 'gamau', 'gausa', 'a']",kalo mana ajak boro ajak langsung tinggal alesannya nolak gamau gausa a
2022-06-28 08:48:45+00:00,kirrr_rahhh,pls anjing bkn gajadi bgst,anjing,tolong anjing bukan gajadi bangsat,"['tolong', 'anjing', 'bukan', 'gajadi', 'bangsat']","['tolong', 'anjing', 'gajadi', 'bangsat']",tolong anjing gajadi bangsat
2022-06-28 08:48:40+00:00,thviiz, gue lagi anjing  tks,anjing,aku lagi anjing tks,"['aku', 'lagi', 'anjing', 'tks']","['anjing', 'tks']",anjing tks
2022-06-28 08:48:39+00:00,coworenjun,  wk ngaca anjing  lo yang selama ini anggap gua bahan gabut kan anjing kalo temen lo ga ada lo sib  ,anjing,wk ngaca anjing kamu yang selama ini anggap aku bahan gabut kan anjing kalo temen kamu tidak ada kamu sib,"['wk', 'ngaca', 'anjing', 'kamu', 'yang', 'selama', 'ini', 'anggap', 'aku', 'bahan', 'gabut', 'kan', 'anjing', 'kalo', 'temen', 'kamu', 'tidak', 'ada', 'kamu', 'sib']","['ngaca', 'anjing', 'anggap', 'bahan', 'gabut', 'anjing', 'kalo', 'temen', 'sib']",ngaca anjing anggap bahan gabut anjing kalo temen sib
2022-06-28 08:48:38+00:00,oniswrath,anjing wkwkwkwk ,anjing,anjing wkwkwkwk,"['anjing', 'wkwkwkwk']",['anjing'],anjing
2022-06-28 08:48:33+00:00,raturebahan_,kek anjing,anjing,seperti anjing,"['seperti', 'anjing']",['anjing'],anjing
2022-06-28 08:48:27+00:00,neeyashr, regan kalau ketemu gua tikam lu anjing,anjing,regan kalau ketemu aku tikam kamu anjing,"['regan', 'kalau', 'ketemu', 'aku', 'tikam', 'kamu', 'anjing']","['regan', 'ketemu', 'tikam', 'anjing']",regan ketemu tikam anjing
2022-06-28 08:48:17+00:00,lixcode,ah anjing aku udh stress beneran krn   huruf itu ,anjing,ah anjing aku udah stress beneran karena huruf itu,"['ah', 'anjing', 'aku', 'udah', 'stress', 'beneran', 'karena', 'huruf', 'itu']","['anjing', 'udah', 'stress', 'beneran', 'huruf']",anjing udah stress beneran huruf
2022-06-28 08:48:14+00:00,rantyara,akun sebelah kok malah suka kelogout sih anjing,anjing,akun sebelah kok malah suka kelogout sih anjing,"['akun', 'sebelah', 'kok', 'malah', 'suka', 'kelogout', 'sih', 'anjing']","['akun', 'sebelah', 'suka', 'kelogout', 'anjing']",akun belah suka kelogout anjing
2022-06-28 08:48:12+00:00,yoyowhasup_,kek gue spicles banget sambil menyebut anjing gila lo choi ywnzznn ,anjing,seperti aku spicles banget sambil menyebut anjing gila kamu choi ywnzznn,"['seperti', 'aku', 'spicles', 'banget', 'sambil', 'menyebut', 'anjing', 'gila', 'kamu', 'choi', 'ywnzznn']","['spicles', 'banget', 'menyebut', 'anjing', 'gila', 'choi']",spicles banget sebut anjing gila choi
2022-06-28 08:48:03+00:00,___ztt, anjing kamu mas,anjing,anjing kamu mas,"['anjing', 'kamu', 'mas']","['anjing', 'mas']",anjing mas
2022-06-28 08:47:59+00:00,mashidams,punya adek sensitivitas nya tinggi banget anjing,anjing,punya adik sensitivitas nya tinggi banget anjing,"['punya', 'adik', 'sensitivitas', 'nya', 'tinggi', 'banget', 'anjing']","['adik', 'sensitivitas', 'nya', 'banget', 'anjing']",adik sensitivitas nya banget anjing
2022-06-28 08:47:59+00:00,jsuhsolo,maskernya sold out anjing ,anjing,maskernya sold out anjing,"['maskernya', 'sold', 'out', 'anjing']","['maskernya', 'sold', 'out', 'anjing']",masker sold out anjing
2022-06-28 08:47:54+00:00,yohan0252, mati aja anjing,anjing,mati aja anjing,"['mati', 'aja', 'anjing']","['mati', 'aja', 'anjing']",mati aja anjing
2022-06-28 08:47:46+00:00,kuroorin,wkwkwkwk anjing,anjing,wkwkwkwk anjing,"['wkwkwkwk', 'anjing']",['anjing'],anjing
2022-06-28 08:47:45+00:00,gapakebaper, penciumannya melebihi anjing pelacak   anjing apakah itu  ,anjing,penciumannya melebihi anjing pelacak anjing apakah itu,"['penciumannya', 'melebihi', 'anjing', 'pelacak', 'anjing', 'apakah', 'itu']","['penciumannya', 'melebihi', 'anjing', 'pelacak', 'anjing']",cium lebih anjing lacak anjing
2022-06-28 08:47:37+00:00,44DDALGI, kontol lagu apaan itu anjing,anjing,kontol lagu apaan itu anjing,"['kontol', 'lagu', 'apaan', 'itu', 'anjing']","['kontol', 'lagu', 'anjing']",kontol lagu anjing
2022-06-28 08:47:30+00:00,ndthvnt, anjing,anjing,anjing,['anjing'],['anjing'],anjing
2022-06-28 08:47:30+00:00,2001Tgk, anggap sj gonggongan anjing tuch  binatang  pemakan bangkai   mrk itu para penjilat  bayaran smua u  ,anjing,anggap saja gonggongan anjing tuch binatang pemakan bangkai mereka itu para penjilat bayaran semua kamu,"['anggap', 'saja', 'gonggongan', 'anjing', 'tuch', 'binatang', 'pemakan', 'bangkai', 'mereka', 'itu', 'para', 'penjilat', 'bayaran', 'semua', 'kamu']","['anggap', 'gonggongan', 'anjing', 'binatang', 'pemakan', 'bangkai', 'penjilat', 'bayaran']",anggap gonggong anjing binatang makan bangkai jilat bayar
2022-06-28 08:47:20+00:00,rfiranny,ini nomor bener  anjing ya  ,anjing,ini nomor bener anjing ya,"['ini', 'nomor', 'bener', 'anjing', 'ya']","['nomor', 'bener', 'anjing']",nomor bener anjing
2022-06-28 08:47:15+00:00,RlLMIN,mikir atuh kalo mau ngomong teh anjing,anjing,mikir atuh kalo mau ngomong teh anjing,"['mikir', 'atuh', 'kalo', 'mau', 'ngomong', 'teh', 'anjing']","['mikir', 'atuh', 'kalo', 'ngomong', 'teh', 'anjing']",mikir atuh kalo ngomong teh anjing
2022-06-28 08:47:09+00:00,Inibilqisbil,anjing bgtt,anjing,anjing banget,"['anjing', 'banget']","['anjing', 'banget']",anjing banget
2022-06-28 08:47:04+00:00,houryasa,udh telat    menit mana kelasnya di lantai   anjing  ,anjing,udah telat menit mana kelasnya di lantai anjing,"['udah', 'telat', 'menit', 'mana', 'kelasnya', 'di', 'lantai', 'anjing']","['udah', 'telat', 'menit', 'kelasnya', 'lantai', 'anjing']",udah telat menit kelas lantai anjing
2022-06-28 08:46:56+00:00,fuuuuushiguro,lo ngapain anjing pake emot love segala  padahal abis itu langsung dibuang soalnya gaenak ,anjing,kamu ngapain anjing pake emot love segala padahal abis itu langsung dibuang soalnya gaenak,"['kamu', 'ngapain', 'anjing', 'pake', 'emot', 'love', 'segala', 'padahal', 'abis', 'itu', 'langsung', 'dibuang', 'soalnya', 'gaenak']","['ngapain', 'anjing', 'pake', 'emot', 'love', 'abis', 'langsung', 'dibuang', 'gaenak']",ngapain anjing pake emot love abis langsung buang gaenak
2022-06-28 08:46:33+00:00,Haidararrash1, jiah elah si anjing kuntet ngga keren banget postingannya   ngga ada yg keren dikit ted kuntet loe em  ,anjing,jiah elah si anjing kuntet tidak keren banget postingannya tidak ada yang keren sedikit ted kuntet kamu em,"['jiah', 'elah', 'si', 'anjing', 'kuntet', 'tidak', 'keren', 'banget', 'postingannya', 'tidak', 'ada', 'yang', 'keren', 'sedikit', 'ted', 'kuntet', 'kamu', 'em']","['elah', 'anjing', 'kuntet', 'keren', 'banget', 'postingannya', 'keren', 'ted', 'kuntet', 'em']",elah anjing kuntet keren banget postingannya keren ted kuntet em
2022-06-28 08:46:29+00:00,penyukaamekdi,  gw terror tu maling pake telpon   wassap  kebetulan masih nyala internetnya  gw bunyiin tu  ,anjing,aku terror itu maling pake telpon wassap kebetulan masih nyala internetnya aku bunyiin itu,"['aku', 'terror', 'itu', 'maling', 'pake', 'telpon', 'wassap', 'kebetulan', 'masih', 'nyala', 'internetnya', 'aku', 'bunyiin', 'itu']","['terror', 'maling', 'pake', 'telpon', 'wassap', 'nyala', 'internetnya', 'bunyiin']",terror maling pake telpon wassap nyala internetnya bunyiin
2022-06-28 08:46:25+00:00,weneverkno_,anjing sakit bgt to hahaha,anjing,anjing sakit banget to hahaha,"['anjing', 'sakit', 'banget', 'to', 'hahaha']","['anjing', 'sakit', 'banget', 'to', 'hahaha']",anjing sakit banget to hahaha
2022-06-28 08:46:25+00:00,chezuev,ah sialan arghh kenapa sih anjing,anjing,ah sialan arghh kenapa sih anjing,"['ah', 'sialan', 'arghh', 'kenapa', 'sih', 'anjing']","['sialan', 'anjing']",sial anjing
2022-06-28 08:46:24+00:00,qManjireo, anjing,anjing,anjing,['anjing'],['anjing'],anjing
2022-06-28 08:46:10+00:00,savioryouu,  kaga anjing,anjing,kaga anjing,"['kaga', 'anjing']","['kaga', 'anjing']",kaga anjing
2022-06-28 08:46:05+00:00,vhdayn, lu beli sendiri aja anjing,anjing,kamu beli sendiri aja anjing,"['kamu', 'beli', 'sendiri', 'aja', 'anjing']","['beli', 'aja', 'anjing']",beli aja anjing
2022-06-28 08:45:47+00:00,mark_geu,anjing ,anjing,anjing,['anjing'],['anjing'],anjing
2022-06-28 08:45:36+00:00,SilverEstrella, kan ga punya tetangga yg punya anjing kak,anjing,kan tidak punya tetangga yang punya anjing kak,"['kan', 'tidak', 'punya', 'tetangga', 'yang', 'punya', 'anjing', 'kak']","['tetangga', 'anjing', 'kak']",tetangga anjing kak
2022-06-28 08:45:32+00:00,adngeulis, temenku yang lesbi juga gitu anjing    ,anjing,temenku yang lesbi juga gitu anjing,"['temenku', 'yang', 'lesbi', 'juga', 'gitu', 'anjing']","['temenku', 'lesbi', 'gitu', 'anjing']",temenku lesbi gitu anjing
2022-06-28 08:45:22+00:00,YOONSUeit,  anjing bang  gua ngepetnya jadi kambing,anjing,anjing bang aku ngepetnya jadi kambing,"['anjing', 'bang', 'aku', 'ngepetnya', 'jadi', 'kambing']","['anjing', 'bang', 'ngepetnya', 'kambing']",anjing bang ngepetnya kambing
2022-06-28 08:45:15+00:00,privathanji,random aja nih ya    minsung kapan live bareng anjing ,anjing,random aja ini ya minsung kapan live bareng anjing,"['random', 'aja', 'ini', 'ya', 'minsung', 'kapan', 'live', 'bareng', 'anjing']","['random', 'aja', 'minsung', 'live', 'bareng', 'anjing']",random aja minsung live bareng anjing
2022-06-28 08:45:13+00:00,kadrunogeb, wah namanya aja cholie tukang cili doong w rasa org ini mmg biopolar sampe  teroris si ima  ,anjing,wah namanya aja cholie tukang cili doong aku rasa orang ini memang biopolar sampe teroris si ima,"['wah', 'namanya', 'aja', 'cholie', 'tukang', 'cili', 'doong', 'aku', 'rasa', 'orang', 'ini', 'memang', 'biopolar', 'sampe', 'teroris', 'si', 'ima']","['namanya', 'aja', 'cholie', 'tukang', 'cili', 'doong', 'orang', 'biopolar', 'sampe', 'teroris', 'ima']",nama aja cholie tukang cili doong orang biopolar sampe teroris ima
2022-06-28 08:45:03+00:00,ayamgule, anjingg    mipa udh dpt nasi jinggo aja sukur anjing   ,anjing,anjingg mipa udah dpt nasi jinggo aja sukur anjing,"['anjingg', 'mipa', 'udah', 'dpt', 'nasi', 'jinggo', 'aja', 'sukur', 'anjing']","['anjingg', 'mipa', 'udah', 'dpt', 'nasi', 'jinggo', 'aja', 'sukur', 'anjing']",anjingg mipa udah dpt nasi jinggo aja sukur anjing
